Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
-0.323,1.248,0.299,110,1
-0.323,1.335,0.317,110,1
-0.329,1.322,0.304,110,1
-0.318,1.291,0.234,110,1
-0.306,1.245,0.174,109,1
-0.285,1.134,0.155,109,1
-0.263,0.986,0.153,109,1
-0.25,0.857,0.135,109,1
-0.242,0.781,0.111,109,1
-0.222,0.749,0.096,109,1
-0.199,0.733,0.098,109,1
-0.184,0.728,0.105,109,1
-0.177,0.76,0.096,109,1
-0.175,0.847,0.083,109,1
-0.188,0.987,0.086,109,1
-0.225,1.171,0.087,109,1
-0.27,1.301,0.116,109,1
-0.276,1.278,0.204,109,1
-0.218,1.201,0.259,109,1
-0.149,1.136,0.229,109,1
-0.12,1.027,0.193,109,1
-0.15,0.888,0.2,109,1
-0.208,0.769,0.219,109,1
-0.257,0.707,0.229,109,1
-0.296,0.725,0.239,109,1
-0.321,0.787,0.27,109,1
-0.331,0.837,0.314,109,1
-0.327,0.91,0.333,109,1
-0.314,1.028,0.322,109,1
-0.299,1.172,0.294,109,1
-0.306,1.313,0.285,109,1
-0.337,1.331,0.288,109,1
-0.358,1.267,0.254,109,1
-0.37,1.224,0.213,109,1
-0.355,1.163,0.193,110,1
-0.296,1.065,0.18,110,1
-0.235,0.944,0.161,110,1
-0.209,0.843,0.13,110,1
-0.207,0.794,0.092,110,1
-0.208,0.78,0.066,110,1
-0.21,0.779,0.07,110,1
-0.217,0.78,0.088,110,1
-0.221,0.805,0.089,110,1
-0.218,0.879,0.09,110,1
-0.218,1.02,0.102,110,1
-0.231,1.204,0.094,110,1
-0.249,1.302,0.121,110,1
-0.233,1.281,0.191,110,1
-0.175,1.235,0.211,110,1
-0.132,1.151,0.183,110,1
-0.134,1.002,0.173,110,1
-0.173,0.847,0.187,110,1
-0.228,0.736,0.193,110,1
-0.269,0.683,0.193,110,1
-0.292,0.695,0.206,110,1
-0.312,0.758,0.232,110,1
-0.332,0.84,0.257,110,1
-0.342,0.964,0.266,110,1
-0.339,1.091,0.274,110,1
-0.327,1.195,0.287,110,1
-0.325,1.279,0.299,110,1
-0.333,1.272,0.289,110,1
-0.332,1.251,0.237,110,1
-0.338,1.266,0.188,110,1
-0.336,1.232,0.173,110,1
-0.3,1.131,0.171,110,1
-0.259,1,0.157,110,1
-0.236,0.882,0.123,110,1
-0.212,0.801,0.089,110,1
-0.188,0.758,0.069,110,1
-0.185,0.735,0.07,110,1
-0.201,0.739,0.077,110,1
-0.221,0.802,0.085,110,1
-0.229,0.907,0.1,110,1
-0.218,1.043,0.102,111,1
-0.217,1.19,0.099,111,1
-0.236,1.247,0.145,111,1
-0.232,1.229,0.214,111,1
-0.194,1.204,0.229,111,1
-0.162,1.128,0.216,111,1
-0.167,0.987,0.224,111,1
-0.197,0.832,0.238,111,1
-0.23,0.725,0.238,111,1
-0.26,0.69,0.236,111,1
-0.281,0.727,0.251,110,1
-0.298,0.797,0.278,110,1
-0.32,0.88,0.283,110,1
-0.335,1.003,0.269,110,1
-0.337,1.132,0.265,110,1
-0.35,1.281,0.278,110,1
-0.375,1.378,0.308,110,1
-0.377,1.34,0.308,110,1
-0.349,1.272,0.265,110,1
-0.315,1.2,0.234,110,1
-0.28,1.09,0.225,110,1
-0.244,0.961,0.213,110,1
-0.224,0.853,0.182,110,1
-0.218,0.79,0.143,110,1
-0.211,0.764,0.113,110,1
-0.203,0.757,0.094,110,1
-0.202,0.761,0.087,110,1
-0.211,0.793,0.088,110,1
-0.222,0.875,0.105,110,1
-0.226,1.013,0.134,110,1
-0.22,1.175,0.138,110,1
-0.222,1.262,0.129,110,1
-0.227,1.232,0.171,110,1
-0.223,1.206,0.231,110,1
-0.22,1.191,0.246,110,1
-0.199,1.082,0.245,110,1
-0.175,0.911,0.263,110,1
-0.187,0.762,0.269,110,1
-0.216,0.684,0.256,110,1
-0.248,0.685,0.254,110,1
-0.28,0.739,0.274,110,1
-0.297,0.793,0.311,110,1
-0.308,0.869,0.335,110,1
-0.316,0.991,0.328,110,1
-0.316,1.123,0.305,110,1
-0.322,1.262,0.306,110,1
-0.343,1.317,0.341,110,1
-0.335,1.256,0.327,110,1
-0.3,1.225,0.242,110,1
-0.273,1.205,0.172,110,1
-0.254,1.125,0.154,110,1
-0.235,1.01,0.164,110,1
-0.224,0.893,0.158,110,1
-0.229,0.81,0.135,110,1
-0.229,0.763,0.123,110,1
-0.214,0.732,0.122,110,1
-0.199,0.721,0.123,110,1
-0.2,0.739,0.119,110,1
-0.224,0.802,0.136,110,1
-0.25,0.937,0.171,110,1
-0.255,1.159,0.168,110,1
-0.254,1.331,0.16,110,1
-0.227,1.322,0.178,110,1
-0.157,1.262,0.166,110,1
-0.117,1.197,0.137,110,1
-0.136,1.058,0.153,110,1
-0.177,0.883,0.193,110,1
-0.213,0.738,0.208,110,1
-0.241,0.664,0.201,110,1
-0.27,0.669,0.199,110,1
-0.306,0.736,0.222,110,1
-0.34,0.818,0.264,110,1
-0.355,0.922,0.297,110,1
-0.348,1.052,0.31,110,1
-0.315,1.177,0.307,110,1
-0.29,1.297,0.315,110,1
-0.305,1.33,0.331,110,1
-0.327,1.291,0.292,110,1
-0.332,1.267,0.225,110,1
-0.324,1.206,0.19,110,1
-0.297,1.093,0.179,109,1
-0.264,0.957,0.166,109,1
-0.245,0.831,0.145,109,1
-0.233,0.748,0.118,109,1
-0.215,0.715,0.1,109,1
-0.2,0.721,0.09,109,1
-0.199,0.757,0.081,109,1
-0.204,0.824,0.069,109,1
-0.208,0.926,0.072,109,1
-0.216,1.08,0.074,109,1
-0.23,1.262,0.066,109,1
-0.233,1.319,0.111,109,1
-0.202,1.261,0.19,109,1
-0.139,1.216,0.213,109,1
-0.085,1.132,0.198,109,1
-0.084,0.982,0.209,109,1
-0.142,0.833,0.229,109,1
-0.212,0.733,0.231,109,1
-0.267,0.698,0.224,109,1
-0.309,0.718,0.239,109,1
-0.345,0.774,0.298,109,1
-0.351,0.851,0.346,109,1
-0.326,0.957,0.339,109,1
-0.298,1.073,0.312,109,1
-0.292,1.208,0.286,109,1
-0.319,1.309,0.286,109,1
-0.34,1.275,0.294,109,1
-0.335,1.234,0.245,109,1
-0.337,1.232,0.18,109,1
-0.325,1.162,0.154,109,1
-0.287,1.058,0.153,109,1
-0.259,0.976,0.152,109,1
-0.242,0.905,0.144,109,1
-0.221,0.847,0.135,109,1
-0.208,0.808,0.142,109,1
-0.206,0.782,0.159,109,1
-0.202,0.773,0.156,109,1
-0.207,0.802,0.143,109,1
-0.225,0.882,0.144,109,1
-0.25,1.018,0.133,109,1
-0.289,1.146,0.149,109,1
-0.315,1.147,0.216,109,1
-0.304,1.125,0.253,109,1
-0.281,1.157,0.242,109,1
-0.268,1.123,0.216,109,1
-0.268,0.994,0.202,109,1
-0.287,0.835,0.198,109,1
-0.301,0.719,0.172,109,1
-0.302,0.688,0.14,109,1
-0.322,0.747,0.141,109,1
-0.388,0.812,0.178,108,1
-0.457,0.838,0.246,108,1
-0.46,0.915,0.312,108,1
-0.408,1.066,0.327,108,1
-0.364,1.225,0.323,108,1
-0.376,1.307,0.35,108,1
-0.403,1.298,0.35,108,1
-0.401,1.27,0.299,108,1
-0.373,1.221,0.25,108,1
-0.322,1.121,0.202,108,1
-0.28,0.989,0.162,108,1
-0.261,0.862,0.136,108,1
-0.249,0.775,0.117,108,1
-0.23,0.729,0.094,108,1
-0.217,0.72,0.076,108,1
-0.222,0.767,0.074,108,1
-0.226,0.861,0.068,108,1
-0.207,0.965,0.053,108,1
-0.189,1.065,0.062,108,1
-0.197,1.166,0.086,108,1
-0.208,1.219,0.115,108,1
-0.19,1.195,0.172,108,1
-0.135,1.158,0.212,108,1
-0.082,1.106,0.198,108,1
-0.086,0.997,0.196,108,1
-0.145,0.871,0.231,108,1
-0.21,0.766,0.249,108,1
-0.255,0.701,0.255,108,1
-0.286,0.697,0.261,108,1
-0.311,0.752,0.259,108,1
-0.336,0.834,0.276,108,1
-0.36,0.946,0.309,108,1
-0.373,1.072,0.327,108,1
-0.359,1.205,0.326,108,1
-0.332,1.331,0.322,108,1
-0.324,1.349,0.311,108,1
-0.333,1.299,0.264,108,1
-0.352,1.244,0.206,108,1
-0.356,1.143,0.183,108,1
-0.322,1.002,0.185,108,1
-0.283,0.87,0.186,108,1
-0.27,0.785,0.175,108,1
-0.275,0.748,0.132,108,1
-0.279,0.747,0.094,108,1
-0.273,0.759,0.102,108,1
-0.258,0.791,0.113,108,1
-0.238,0.864,0.109,108,1
-0.22,0.941,0.118,108,1
-0.21,1.048,0.121,108,1
-0.223,1.172,0.115,108,1
-0.239,1.206,0.157,107,1
-0.212,1.195,0.208,107,1
-0.167,1.165,0.221,107,1
-0.13,1.045,0.234,107,1
-0.128,0.874,0.252,107,1
-0.176,0.732,0.251,107,1
-0.238,0.661,0.235,107,1
-0.3,0.686,0.241,107,1
-0.346,0.778,0.291,107,1
-0.367,0.864,0.357,107,1
-0.378,0.941,0.394,107,1
-0.386,1.041,0.388,107,1
-0.373,1.145,0.364,107,1
-0.348,1.249,0.347,107,1
-0.351,1.286,0.327,107,1
-0.373,1.256,0.274,107,1
-0.404,1.217,0.211,107,1
-0.424,1.148,0.175,107,1
-0.389,1.044,0.166,107,1
-0.326,0.93,0.161,107,1
-0.287,0.844,0.145,107,1
-0.265,0.806,0.127,107,1
-0.244,0.791,0.109,107,1
-0.231,0.77,0.109,107,1
-0.231,0.757,0.119,107,1
-0.239,0.776,0.115,107,1
-0.249,0.829,0.121,107,1
-0.253,0.932,0.146,107,1
-0.25,1.087,0.158,107,1
-0.254,1.217,0.163,107,1
-0.241,1.258,0.18,107,1
-0.197,1.23,0.17,107,1
-0.17,1.145,0.146,107,1
-0.188,1.013,0.154,107,1
-0.229,0.877,0.181,107,1
-0.267,0.765,0.199,107,1
-0.292,0.704,0.209,107,1
-0.306,0.722,0.233,107,1
-0.318,0.797,0.25,107,1
-0.352,0.894,0.259,107,1
-0.39,0.998,0.274,108,1
-0.397,1.105,0.276,108,1
-0.381,1.254,0.278,108,1
-0.362,1.356,0.304,108,1
-0.335,1.331,0.298,108,1
-0.312,1.291,0.231,108,1
-0.311,1.239,0.17,108,1
-0.319,1.122,0.166,108,1
-0.324,0.969,0.223,108,1
-0.31,0.852,0.252,108,1
-0.273,0.792,0.197,108,1
-0.241,0.751,0.131,108,1
-0.222,0.729,0.094,108,1
-0.22,0.723,0.084,108,1
-0.233,0.747,0.084,108,1
-0.241,0.823,0.08,108,1
-0.242,0.946,0.084,108,1
-0.246,1.104,0.1,108,1
-0.265,1.207,0.134,108,1
-0.283,1.21,0.192,108,1
-0.266,1.205,0.225,108,1
-0.22,1.173,0.215,108,1
-0.174,1.058,0.213,108,1
-0.166,0.908,0.234,108,1
-0.201,0.778,0.26,108,1
-0.243,0.698,0.27,108,1
-0.268,0.689,0.269,108,1
-0.284,0.737,0.286,108,1
-0.306,0.802,0.317,108,1
-0.336,0.896,0.327,108,1
-0.362,1.018,0.321,108,1
-0.359,1.155,0.307,108,1
-0.34,1.311,0.294,108,1
-0.335,1.36,0.288,108,1
-0.333,1.294,0.25,108,1
-0.325,1.233,0.185,108,1
-0.327,1.15,0.137,108,1
-0.323,1.017,0.129,108,1
-0.3,0.885,0.147,108,1
-0.283,0.787,0.157,108,1
-0.274,0.733,0.142,109,1
-0.256,0.724,0.113,109,1
-0.234,0.733,0.098,109,1
-0.217,0.746,0.093,109,1
-0.221,0.809,0.084,109,1
-0.236,0.935,0.096,109,1
-0.248,1.106,0.11,109,1
-0.25,1.276,0.102,109,1
-0.218,1.303,0.113,109,1
-0.161,1.238,0.149,109,1
-0.128,1.196,0.164,109,1
-0.13,1.114,0.168,109,1
-0.154,0.974,0.207,109,1
-0.189,0.828,0.25,109,1
-0.221,0.724,0.266,109,1
-0.244,0.688,0.275,109,1
-0.256,0.723,0.286,109,1
-0.26,0.786,0.305,109,1
-0.267,0.852,0.321,109,1
-0.278,0.94,0.319,109,1
-0.29,1.065,0.293,109,1
-0.308,1.242,0.267,109,1
-0.332,1.343,0.274,109,1
-0.329,1.293,0.259,109,1
-0.301,1.248,0.194,109,1
-0.28,1.22,0.143,109,1
-0.264,1.132,0.123,109,1
-0.25,1.01,0.123,109,1
-0.242,0.89,0.125,109,1
-0.233,0.796,0.124,109,1
-0.214,0.738,0.127,109,1
-0.182,0.714,0.133,109,1
-0.154,0.72,0.132,109,1
-0.159,0.772,0.123,109,1
-0.187,0.869,0.123,109,1
-0.214,1.013,0.136,109,1
-0.232,1.207,0.14,109,1
-0.239,1.322,0.147,109,1
-0.23,1.287,0.184,109,1
-0.212,1.228,0.219,109,1
-0.197,1.166,0.225,109,1
-0.178,1.039,0.222,109,1
-0.185,0.881,0.233,109,1
-0.217,0.743,0.245,109,1
-0.246,0.656,0.245,109,1
-0.272,0.648,0.248,109,1
-0.285,0.703,0.26,109,1
-0.292,0.782,0.276,109,1
-0.304,0.887,0.298,109,1
-0.315,1.013,0.313,109,1
-0.314,1.174,0.307,108,1
-0.31,1.338,0.318,108,1
-0.299,1.357,0.332,108,1
-0.286,1.29,0.287,108,1
-0.292,1.243,0.223,108,1
-0.299,1.154,0.191,108,1
-0.279,1.022,0.177,108,1
-0.253,0.886,0.161,108,1
-0.24,0.782,0.142,108,1
-0.228,0.723,0.129,108,1
-0.212,0.709,0.131,108,1
-0.201,0.736,0.144,108,1
-0.189,0.801,0.147,108,1
-0.173,0.902,0.126,108,1
-0.168,1.022,0.106,108,1
-0.191,1.145,0.096,108,1
-0.235,1.234,0.094,108,1
-0.265,1.221,0.118,108,1
-0.244,1.165,0.153,108,1
-0.19,1.14,0.154,108,1
-0.148,1.065,0.147,108,1
-0.155,0.915,0.174,108,1
-0.2,0.777,0.203,108,1
-0.247,0.706,0.21,108,1
-0.28,0.703,0.213,108,1
-0.303,0.755,0.238,108,1
-0.325,0.833,0.281,108,1
-0.341,0.929,0.315,108,1
-0.345,1.051,0.336,108,1
-0.325,1.18,0.343,108,1
-0.298,1.313,0.354,108,1
-0.294,1.356,0.371,108,1
-0.298,1.274,0.323,108,1
-0.298,1.191,0.227,108,1
-0.293,1.123,0.165,108,1
-0.268,1.041,0.156,108,1
-0.232,0.944,0.167,108,1
-0.203,0.834,0.162,108,1
-0.182,0.754,0.14,108,1
-0.163,0.717,0.13,108,1
-0.149,0.687,0.151,107,1
-0.145,0.681,0.169,107,1
-0.154,0.741,0.163,107,1
-0.17,0.873,0.152,107,1
-0.187,1.051,0.143,107,1
-0.218,1.207,0.138,107,1
-0.271,1.259,0.187,107,1
-0.292,1.222,0.278,107,1
-0.235,1.204,0.3,107,1
-0.136,1.167,0.253,107,1
-0.075,1.031,0.227,107,1
-0.097,0.862,0.229,107,1
-0.167,0.722,0.222,107,1
-0.242,0.645,0.212,107,1
-0.291,0.649,0.218,107,1
-0.305,0.701,0.252,107,1
-0.314,0.77,0.285,107,1
-0.334,0.89,0.291,107,1
-0.353,1.051,0.284,107,1
-0.353,1.236,0.276,107,1
-0.35,1.393,0.291,106,1
-0.341,1.371,0.303,106,1
-0.322,1.266,0.255,106,1
-0.319,1.19,0.192,106,1
-0.328,1.086,0.169,106,1
-0.309,0.955,0.169,106,1
-0.273,0.818,0.157,106,1
-0.257,0.723,0.136,106,1
-0.251,0.698,0.122,106,1
-0.248,0.729,0.131,106,1
-0.244,0.787,0.153,106,1
-0.225,0.856,0.154,106,1
-0.193,0.943,0.134,106,1
-0.164,1.034,0.116,106,1
-0.162,1.123,0.102,106,1
-0.197,1.175,0.11,106,1
-0.216,1.151,0.152,106,1
-0.173,1.145,0.166,106,1
-0.108,1.165,0.14,106,1
-0.075,1.102,0.147,106,1
-0.089,0.955,0.196,106,1
-0.131,0.803,0.238,106,1
-0.172,0.699,0.251,106,1
-0.203,0.667,0.252,106,1
-0.229,0.7,0.261,106,1
-0.256,0.769,0.286,106,1
-0.29,0.877,0.314,106,1
-0.322,1.01,0.337,106,1
-0.333,1.144,0.339,106,1
-0.333,1.307,0.334,106,1
-0.339,1.378,0.341,106,1
-0.331,1.336,0.306,106,1
-0.315,1.304,0.23,106,1
-0.31,1.233,0.176,106,1
-0.294,1.098,0.163,106,1
-0.268,0.948,0.166,106,1
-0.249,0.823,0.154,106,1
-0.236,0.745,0.134,106,1
-0.225,0.711,0.125,106,1
-0.218,0.716,0.126,106,1
-0.212,0.76,0.126,107,1
-0.206,0.837,0.112,107,1
-0.205,0.933,0.094,107,1
-0.219,1.051,0.09,107,1
-0.257,1.182,0.108,107,1
-0.283,1.241,0.163,107,1
-0.244,1.217,0.216,107,1
-0.15,1.176,0.201,107,1
-0.09,1.092,0.173,107,1
-0.109,0.946,0.187,107,1
-0.176,0.797,0.218,106,1
-0.24,0.694,0.247,106,1
-0.277,0.673,0.264,106,1
-0.301,0.733,0.282,106,1
-0.353,0.816,0.31,106,1
-0.418,0.884,0.325,106,1
-0.442,0.959,0.311,106,1
-0.431,1.04,0.31,106,1
-0.393,1.13,0.355,106,1
-0.331,1.208,0.34,106,1
-0.362,1.175,0.242,106,1
-0.481,1.131,0.17,106,1
-0.558,1.16,0.134,106,1
-0.55,1.162,0.108,106,1
-0.448,1.114,0.104,106,1
-0.296,1.015,0.116,106,1
-0.173,0.887,0.128,106,1
-0.134,0.779,0.127,106,1
-0.161,0.707,0.119,106,1
-0.199,0.666,0.118,106,1
-0.216,0.682,0.122,106,1
-0.232,0.773,0.138,106,1
-0.247,0.895,0.165,106,1
-0.247,1.066,0.161,106,1
-0.25,1.248,0.145,106,1
-0.253,1.284,0.177,106,1
-0.232,1.241,0.219,106,1
-0.197,1.2,0.236,106,1
-0.168,1.09,0.247,106,1
-0.165,0.923,0.263,106,1
-0.194,0.766,0.268,106,1
-0.221,0.668,0.248,106,1
-0.248,0.652,0.232,106,1
-0.292,0.696,0.256,106,1
-0.332,0.757,0.306,106,1
-0.341,0.833,0.339,106,1
-0.321,0.946,0.338,106,1
-0.291,1.07,0.316,106,1
-0.281,1.215,0.289,106,1
-0.301,1.341,0.287,106,1
-0.316,1.343,0.287,106,1
-0.307,1.288,0.243,106,1
-0.305,1.227,0.186,106,1
-0.301,1.117,0.146,106,1
-0.275,0.972,0.132,106,1
-0.25,0.833,0.133,106,1
-0.244,0.749,0.13,106,1
-0.243,0.72,0.125,106,1
-0.241,0.723,0.129,106,1
-0.235,0.745,0.143,106,1
-0.226,0.796,0.151,105,1
-0.217,0.889,0.144,105,1
-0.221,1.018,0.141,105,1
-0.242,1.168,0.136,105,1
-0.266,1.262,0.138,105,1
-0.254,1.227,0.17,105,1
-0.204,1.164,0.196,105,1
-0.171,1.118,0.197,105,1
-0.171,1.012,0.196,105,1
-0.193,0.861,0.213,105,1
-0.227,0.726,0.231,105,1
-0.257,0.656,0.234,105,1
-0.281,0.676,0.24,105,1
-0.3,0.763,0.262,105,1
-0.308,0.859,0.299,105,1
-0.299,0.955,0.334,105,1
-0.283,1.059,0.344,105,1
-0.271,1.169,0.333,105,1
-0.287,1.298,0.34,105,1
-0.327,1.348,0.364,105,1
-0.328,1.291,0.332,105,1
-0.298,1.24,0.246,105,1
-0.283,1.185,0.182,105,1
-0.275,1.081,0.158,105,1
-0.261,0.949,0.15,105,1
-0.242,0.823,0.141,105,1
-0.226,0.738,0.128,105,1
-0.213,0.715,0.112,105,1
-0.205,0.73,0.108,105,1
-0.202,0.756,0.112,105,1
-0.204,0.82,0.1,105,1
-0.207,0.92,0.094,105,1
-0.217,1.032,0.113,105,1
-0.24,1.151,0.139,105,1
-0.259,1.202,0.178,105,1
-0.248,1.185,0.218,105,1
-0.207,1.187,0.224,105,1
-0.166,1.156,0.214,105,1
-0.146,1.038,0.224,105,1
-0.16,0.887,0.253,105,1
-0.2,0.761,0.264,105,1
-0.247,0.692,0.254,105,1
-0.298,0.698,0.249,105,1
-0.337,0.761,0.269,105,1
-0.358,0.841,0.306,105,1
-0.364,0.944,0.335,105,1
-0.349,1.06,0.345,105,1
-0.312,1.178,0.332,105,1
-0.294,1.286,0.339,105,1
-0.307,1.284,0.349,105,1
-0.306,1.23,0.293,105,1
-0.295,1.214,0.213,105,1
-0.294,1.16,0.163,105,1
-0.285,1.05,0.146,105,1
-0.268,0.929,0.146,105,1
-0.253,0.837,0.14,105,1
-0.236,0.789,0.126,105,1
-0.211,0.77,0.116,105,1
-0.19,0.763,0.119,105,1
-0.186,0.778,0.119,105,1
-0.197,0.841,0.113,105,1
-0.208,0.922,0.138,105,1
-0.217,1.038,0.16,105,1
-0.23,1.197,0.147,105,1
-0.233,1.253,0.167,105,1
-0.205,1.214,0.216,105,1
-0.166,1.176,0.235,105,1
-0.146,1.092,0.229,105,1
-0.156,0.959,0.235,105,1
-0.195,0.825,0.25,105,1
-0.231,0.73,0.253,104,1
-0.257,0.705,0.252,104,1
-0.279,0.747,0.264,104,1
-0.303,0.806,0.29,104,1
-0.32,0.871,0.306,104,1
-0.328,0.968,0.3,104,1
-0.334,1.08,0.285,104,1
-0.348,1.228,0.284,104,1
-0.364,1.319,0.302,104,1
-0.355,1.286,0.283,104,1
-0.327,1.259,0.211,104,1
-0.306,1.234,0.151,104,1
-0.281,1.147,0.129,104,1
-0.258,1.028,0.128,104,1
-0.248,0.915,0.123,104,1
-0.24,0.833,0.1,104,1
-0.229,0.784,0.07,104,1
-0.224,0.764,0.06,104,1
-0.213,0.756,0.079,104,1
-0.203,0.776,0.099,104,1
-0.206,0.854,0.111,104,1
-0.215,0.981,0.128,104,1
-0.238,1.133,0.141,104,1
-0.28,1.21,0.147,104,1
-0.289,1.165,0.221,104,1
-0.253,1.155,0.205,104,1
-0.199,1.069,0.192,104,1
-0.163,0.938,0.207,104,1
-0.183,0.823,0.22,104,1
-0.236,0.753,0.219,104,1
-0.296,0.736,0.218,105,1
-0.335,0.759,0.242,105,1
-0.34,0.809,0.282,105,1
-0.335,0.897,0.309,105,1
-0.328,1.007,0.319,105,1
-0.305,1.129,0.317,105,1
-0.3,1.261,0.322,105,1
-0.329,1.302,0.322,105,1
-0.344,1.281,0.279,105,1
-0.333,1.269,0.218,105,1
-0.306,1.209,0.18,105,1
-0.267,1.088,0.163,105,1
-0.239,0.948,0.151,105,1
-0.229,0.839,0.13,105,1
-0.227,0.778,0.103,105,1
-0.218,0.756,0.094,105,1
-0.209,0.746,0.104,105,1
-0.208,0.755,0.11,105,1
-0.203,0.823,0.108,105,1
-0.196,0.944,0.116,105,1
-0.199,1.085,0.12,105,1
-0.222,1.211,0.126,105,1
-0.248,1.237,0.18,105,1
-0.253,1.214,0.254,105,1
-0.229,1.204,0.28,105,1
-0.176,1.124,0.26,105,1
-0.132,0.974,0.243,105,1
-0.15,0.82,0.235,105,1
-0.211,0.713,0.216,105,1
-0.273,0.674,0.201,105,1
-0.322,0.693,0.226,105,1
-0.342,0.732,0.281,105,1
-0.346,0.806,0.316,105,1
-0.356,0.964,0.323,105,1
-0.358,1.132,0.346,105,1
-0.33,1.276,0.376,105,1
-0.293,1.363,0.398,105,1
-0.268,1.321,0.378,105,1
-0.267,1.253,0.294,105,1
-0.3,1.19,0.21,105,1
-0.328,1.091,0.183,105,1
-0.302,0.974,0.194,105,1
-0.252,0.855,0.184,105,1
-0.22,0.761,0.149,105,1
-0.207,0.717,0.121,105,1
-0.196,0.713,0.119,105,1
-0.188,0.716,0.139,105,1
-0.193,0.745,0.166,105,1
-0.205,0.826,0.202,105,1
-0.192,0.956,0.223,105,1
-0.163,1.148,0.198,105,1
-0.177,1.277,0.162,105,1
-0.235,1.232,0.2,105,1
-0.273,1.166,0.27,105,1
-0.273,1.142,0.274,105,1
-0.216,1.052,0.25,105,1
-0.144,0.902,0.252,105,1
-0.151,0.76,0.265,105,1
-0.218,0.676,0.27,105,1
-0.289,0.666,0.293,105,1
-0.333,0.702,0.343,105,1
-0.355,0.76,0.377,105,1
-0.366,0.862,0.375,105,1
-0.369,1.001,0.358,105,1
-0.359,1.17,0.333,105,1
-0.342,1.342,0.314,105,1
-0.321,1.396,0.286,105,1
-0.294,1.35,0.208,105,1
-0.291,1.283,0.12,105,1
-0.313,1.175,0.085,105,1
-0.32,1.026,0.104,105,1
-0.297,0.86,0.134,105,1
-0.267,0.724,0.146,105,1
-0.242,0.648,0.133,105,1
-0.218,0.629,0.114,105,1
-0.201,0.658,0.113,105,1
-0.197,0.742,0.119,105,1
-0.198,0.875,0.109,105,1
-0.201,1.033,0.1,105,1
-0.207,1.211,0.092,105,1
-0.225,1.342,0.08,105,1
-0.24,1.315,0.117,105,1
-0.216,1.236,0.181,105,1
-0.155,1.187,0.201,105,1
-0.091,1.078,0.2,105,1
-0.085,0.902,0.222,105,1
-0.144,0.74,0.246,105,1
-0.212,0.645,0.246,105,1
-0.259,0.625,0.243,105,1
-0.287,0.672,0.258,105,1
-0.312,0.748,0.298,105,1
-0.338,0.849,0.333,105,1
-0.348,0.992,0.342,105,1
-0.319,1.122,0.334,105,1
-0.275,1.247,0.323,105,1
-0.267,1.331,0.331,105,1
-0.283,1.283,0.311,105,1
-0.294,1.225,0.233,105,1
-0.317,1.194,0.165,105,1
-0.325,1.102,0.149,105,1
-0.291,0.96,0.159,105,1
-0.255,0.823,0.16,105,1
-0.237,0.744,0.163,105,1
-0.227,0.725,0.166,105,1
-0.227,0.735,0.166,105,1
-0.231,0.75,0.168,105,1
-0.235,0.788,0.155,105,1
-0.243,0.875,0.135,105,1
-0.258,1.003,0.142,105,1
-0.276,1.151,0.172,105,1
-0.288,1.245,0.195,104,1
-0.274,1.207,0.22,104,1
-0.22,1.142,0.225,104,1
-0.172,1.114,0.191,104,1
-0.17,1.034,0.177,104,1
-0.196,0.904,0.202,104,1
-0.231,0.772,0.222,104,1
-0.26,0.671,0.217,104,1
-0.281,0.632,0.211,104,1
-0.293,0.681,0.226,104,1
-0.303,0.771,0.264,104,1
-0.313,0.875,0.306,104,1
-0.312,1.014,0.33,104,1
-0.292,1.166,0.328,104,1
-0.28,1.318,0.332,104,1
-0.298,1.361,0.348,104,1
-0.311,1.289,0.318,104,1
-0.307,1.227,0.257,104,1
-0.305,1.159,0.22,104,1
-0.283,1.063,0.207,104,1
-0.245,0.945,0.192,104,1
-0.226,0.829,0.161,104,1
-0.219,0.75,0.125,104,1
-0.21,0.701,0.095,104,1
-0.206,0.678,0.086,104,1
-0.215,0.705,0.095,104,1
-0.229,0.806,0.104,104,1
-0.224,0.954,0.112,104,1
-0.216,1.114,0.111,104,1
-0.229,1.265,0.103,104,1
-0.259,1.294,0.145,105,1
-0.267,1.213,0.23,105,1
-0.238,1.164,0.266,105,1
-0.193,1.109,0.248,105,1
-0.151,0.982,0.23,105,1
-0.157,0.835,0.237,105,1
-0.199,0.721,0.246,105,1
-0.238,0.662,0.245,105,1
-0.277,0.675,0.259,105,1
-0.307,0.728,0.303,105,1
-0.307,0.787,0.347,105,1
-0.285,0.869,0.352,105,1
-0.269,0.981,0.339,105,1
-0.276,1.166,0.309,105,1
-0.312,1.37,0.282,105,1
-0.337,1.406,0.271,105,1
-0.318,1.325,0.236,105,1
-0.302,1.247,0.193,105,1
-0.302,1.145,0.166,105,1
-0.278,1.015,0.151,105,1
-0.242,0.868,0.148,105,1
-0.219,0.743,0.147,105,1
-0.206,0.673,0.141,105,1
-0.203,0.665,0.148,105,1
-0.206,0.701,0.17,105,1
-0.205,0.756,0.185,105,1
-0.202,0.831,0.186,105,1
-0.206,0.942,0.183,105,1
-0.222,1.117,0.18,105,1
-0.255,1.278,0.166,105,1
-0.29,1.268,0.19,105,1
-0.274,1.174,0.232,105,1
-0.214,1.121,0.208,105,1
-0.164,1.066,0.156,105,1
-0.139,0.965,0.156,105,1
-0.154,0.835,0.193,105,1
-0.197,0.73,0.221,105,1
